Date,Open,High,Low,Close,Adj Close,Volume
2000-07-18,0.830366,0.830366,0.830366,0.830366,0.516650,0
2000-07-19,0.830366,0.830366,0.830366,0.830366,0.516650,0
2000-07-20,0.830366,0.830366,0.830366,0.830366,0.516650,0
2000-07-21,0.830366,0.830366,0.830366,0.830366,0.516650,0
2000-07-24,0.830366,0.830366,0.830366,0.830366,0.516650,0
2000-07-25,0.830366,0.830366,0.830366,0.830366,0.516650,0
2000-07-26,0.830366,0.830366,0.830366,0.830366,0.516650,0
2000-07-27,0.830366,0.830366,0.830366,0.830366,0.516650,0
2000-07-28,0.830366,0.830366,0.830366,0.830366,0.516650,0
2000-07-31,0.830366,0.830366,0.830366,0.830366,0.516650,0
2000-08-01,0.830366,0.830366,0.830366,0.830366,0.516650,0
2000-08-02,0.754878,0.754878,0.754878,0.754878,0.469682,728
2000-08-03,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-08-04,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-08-07,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-08-08,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-08-09,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-08-10,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-08-11,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-08-14,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-08-15,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-08-16,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-08-17,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-08-18,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-08-21,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-08-22,0.687625,0.687625,0.687625,0.687625,0.427838,2185
2000-08-23,0.701350,0.713703,0.701350,0.713703,0.444063,13114
2000-08-24,0.713703,0.713703,0.713703,0.713703,0.444063,0
2000-08-25,0.713703,0.713703,0.713703,0.713703,0.444063,0
2000-08-28,0.713703,0.713703,0.713703,0.713703,0.444063,0
2000-08-29,0.735663,0.735663,0.735663,0.735663,0.457727,36429
2000-08-30,0.727428,0.727428,0.727428,0.727428,0.452603,728
2000-08-31,0.727428,0.727428,0.727428,0.727428,0.452603,728
2000-09-01,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-04,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-05,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-06,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-07,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-08,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-11,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-12,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-13,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-14,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-15,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-18,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-19,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-20,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-21,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-22,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-25,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-26,0.727428,0.727428,0.727428,0.727428,0.452603,0
2000-09-27,0.734291,0.823504,0.734291,0.823504,0.512381,24043
2000-09-28,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-09-29,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-02,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-03,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-04,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-05,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-06,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-09,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-10,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-11,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-12,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-13,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-16,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-17,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-18,0.823504,0.823504,0.823504,0.823504,0.512381,8743
2000-10-19,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-20,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-23,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-24,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-25,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-26,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-27,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-30,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-10-31,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-11-01,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-11-02,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-11-03,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-11-06,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-11-07,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-11-08,0.823504,0.823504,0.823504,0.823504,0.512381,0
2000-11-09,0.754878,0.754878,0.754878,0.754878,0.469682,2185
2000-11-10,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-11-13,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-11-14,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-11-15,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-11-16,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-11-17,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-11-20,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-11-21,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-11-22,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-11-23,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-11-24,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-11-27,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-11-28,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-11-29,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-11-30,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-12-01,0.754878,0.754878,0.754878,0.754878,0.469682,0
2000-12-04,0.734291,0.734291,0.734291,0.734291,0.456873,728
2000-12-05,0.734291,0.734291,0.734291,0.734291,0.456873,728
2000-12-06,0.734291,0.734291,0.734291,0.734291,0.456873,728
2000-12-07,0.715076,0.715076,0.631353,0.631353,0.392825,2914
2000-12-08,0.660175,0.660175,0.660175,0.660175,0.410758,2185
2000-12-11,0.660175,0.660175,0.660175,0.660175,0.410758,0
2000-12-12,0.660175,0.660175,0.660175,0.660175,0.410758,0
2000-12-13,0.660175,0.660175,0.660175,0.660175,0.410758,0
2000-12-14,0.660175,0.660175,0.660175,0.660175,0.410758,0
2000-12-15,0.660175,0.660175,0.660175,0.660175,0.410758,0
2000-12-18,0.660175,0.660175,0.660175,0.660175,0.410758,0
2000-12-19,0.660175,0.660175,0.660175,0.660175,0.410758,0
2000-12-20,0.660175,0.660175,0.660175,0.660175,0.410758,0
2000-12-21,0.660175,0.660175,0.660175,0.660175,0.410758,0
2000-12-22,0.660175,0.660175,0.660175,0.660175,0.410758,2185
2000-12-25,0.660175,0.660175,0.660175,0.660175,0.410758,0
2000-12-26,0.660175,0.660175,0.660175,0.660175,0.410758,0
2000-12-27,0.660175,0.660175,0.660175,0.660175,0.410758,0
2000-12-28,0.660175,0.660175,0.660175,0.660175,0.410758,0
2000-12-29,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-01,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-02,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-03,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-04,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-05,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-08,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-09,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-10,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-11,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-12,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-15,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-16,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-17,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-18,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-19,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-22,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-23,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-24,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-25,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-26,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-29,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-30,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-01-31,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-01,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-02,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-05,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-06,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-07,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-08,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-09,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-12,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-13,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-14,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-15,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-16,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-19,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-20,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-21,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-22,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-23,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-26,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-27,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-02-28,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-03-01,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-03-02,0.660175,0.660175,0.660175,0.660175,0.410758,0
2001-03-05,0.619000,0.619000,0.619000,0.619000,0.385139,8014
2001-03-06,0.619000,0.619000,0.619000,0.619000,0.385139,0
2001-03-07,0.619000,0.619000,0.619000,0.619000,0.385139,0
2001-03-08,0.619000,0.619000,0.619000,0.619000,0.385139,0
2001-03-09,0.617628,0.617628,0.617628,0.617628,0.384286,1457
2001-03-12,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-03-13,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-03-14,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-03-15,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-03-16,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-03-19,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-03-20,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-03-21,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-03-22,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-03-23,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-03-26,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-03-27,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-03-28,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-03-29,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-03-30,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-02,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-03,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-04,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-05,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-06,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-09,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-10,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-11,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-12,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-13,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-16,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-17,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-18,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-19,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-20,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-23,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-24,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-25,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-26,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-27,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-04-30,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-05-01,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-05-02,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-05-03,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-05-04,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-05-07,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-05-08,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-05-09,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-05-10,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-05-11,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-05-14,0.617628,0.617628,0.617628,0.617628,0.384286,0
2001-05-15,0.583315,0.583315,0.583315,0.583315,0.362936,728
2001-05-16,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-05-17,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-05-18,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-05-21,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-05-22,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-05-23,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-05-24,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-05-25,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-05-28,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-05-29,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-05-30,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-05-31,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-01,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-04,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-05,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-06,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-07,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-08,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-11,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-12,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-13,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-14,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-15,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-18,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-19,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-20,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-21,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-22,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-25,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-26,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-27,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-28,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-06-29,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-02,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-03,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-04,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-05,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-06,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-09,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-10,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-11,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-12,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-13,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-16,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-17,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-18,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-19,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-20,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-23,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-24,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-25,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-26,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-27,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-30,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-07-31,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-01,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-02,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-03,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-06,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-07,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-08,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-09,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-10,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-13,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-14,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-15,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-16,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-17,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-20,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-21,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-22,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-23,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-24,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-27,0.583315,0.583315,0.583315,0.583315,0.362936,0
2001-08-28,0.583315,0.583315,0.583315,0.583315,0.362936,0
