Date,Open,High,Low,Close,Adj Close,Volume
2009-02-12,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-02-13,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-02-16,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-02-17,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-02-18,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-02-19,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-02-20,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-02-25,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-02-26,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-02-27,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-02,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-03,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-04,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-05,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-06,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-09,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-10,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-11,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-12,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-13,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-16,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-17,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-18,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-19,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-20,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-23,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-24,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-25,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-26,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-27,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-30,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-03-31,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-01,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-02,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-03,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-06,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-07,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-08,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-09,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-13,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-14,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-15,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-16,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-17,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-20,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-22,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-23,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-24,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-27,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-28,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-29,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-04-30,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-04,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-05,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-06,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-07,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-08,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-11,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-12,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-13,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-14,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-15,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-18,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-19,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-20,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-21,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-22,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-25,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-26,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-27,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-28,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-05-29,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-01,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-02,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-03,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-04,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-05,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-08,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-09,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-10,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-12,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-15,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-16,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-17,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-18,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-19,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-22,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-23,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-24,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-25,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-26,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-29,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-06-30,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-01,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-02,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-03,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-06,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-07,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-08,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-09,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-10,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-13,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-14,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-15,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-16,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-17,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-20,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-21,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-22,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-23,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-24,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-27,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-28,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-29,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-30,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-07-31,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-03,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-04,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-05,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-06,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-07,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-10,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-11,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-12,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-13,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-14,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-17,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-18,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-19,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-20,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-21,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-24,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-25,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-26,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-27,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-28,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-08-31,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-01,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-02,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-03,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-04,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-08,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-09,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-10,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-11,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-14,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-15,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-16,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-17,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-18,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-21,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-22,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-23,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-24,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-25,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-28,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-29,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-09-30,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-01,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-02,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-05,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-06,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-07,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-08,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-09,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-13,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-14,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-15,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-16,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-19,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-20,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-21,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-22,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-23,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-26,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-27,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-28,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-29,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-10-30,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-03,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-04,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-05,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-06,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-09,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-10,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-11,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-12,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-13,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-16,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-17,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-18,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-19,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-23,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-24,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-25,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-26,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-27,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-11-30,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-01,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-02,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-03,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-04,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-07,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-08,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-09,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-10,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-11,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-14,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-15,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-16,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-17,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-18,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-21,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-22,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-23,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-24,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-28,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-29,99.958015,99.958015,99.958015,99.958015,92.343582,0
2009-12-30,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-04,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-05,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-06,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-07,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-08,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-11,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-12,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-13,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-14,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-15,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-18,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-19,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-20,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-21,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-22,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-26,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-27,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-28,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-01-29,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-01,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-02,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-03,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-04,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-05,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-08,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-09,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-10,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-11,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-12,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-17,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-18,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-19,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-22,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-23,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-24,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-25,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-02-26,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-01,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-02,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-03,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-04,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-05,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-08,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-09,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-10,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-11,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-12,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-15,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-16,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-17,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-18,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-19,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-22,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-23,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-24,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-25,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-26,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-29,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-30,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-03-31,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-04-01,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-04-05,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-04-06,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-04-07,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-04-08,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-04-09,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-04-12,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-04-13,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-04-14,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-04-15,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-04-16,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-04-19,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-04-20,99.958015,99.958015,99.958015,99.958015,92.343582,0
2010-04-22,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-04-23,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-04-26,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-04-27,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-04-28,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-04-29,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-04-30,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-03,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-04,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-05,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-06,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-07,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-10,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-11,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-12,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-13,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-14,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-17,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-18,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-19,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-20,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-21,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-24,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-25,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-26,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-27,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-28,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-05-31,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-01,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-02,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-04,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-07,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-08,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-09,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-10,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-11,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-14,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-15,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-16,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-17,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-18,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-21,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-22,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-23,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-24,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-25,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-28,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-29,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-06-30,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-01,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-02,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-05,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-06,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-07,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-08,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-12,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-13,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-14,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-15,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-16,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-19,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-20,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-21,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-22,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-23,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-26,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-27,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-28,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-29,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-07-30,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-08-02,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-08-03,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-08-04,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-08-05,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-08-06,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-08-09,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-08-10,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-08-11,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-08-12,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-08-13,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-08-16,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-08-17,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-08-18,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-08-19,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-08-20,399.832062,399.832062,399.832062,399.832062,369.374329,0
2010-08-23,399.832062,399.832062,399.832062,399.832062,369.374329,0
